,frequency,peak flux density,duty cycle,loss calculted by iGSE,loss calculted by SE,Measured loss,error for iGSE,error for SE,loss error percent by iGSE
106,90000.0,0.2588,0.1,1249.3456858101015,42.55326879908911,1118.8535,-0.11663027001309961,0.9619670771918851,0.8955515776840517
107,90000.0,0.2908,0.1,1671.7326042176664,56.939954790293655,1499.14325,-0.1151253252267029,0.9620183362795426,0.8967601913235195
108,100000.0,0.0186,0.1,2.060876862303684,0.07019438101038261,2.59014,0.20433765653451783,0.9728993872877981,1.2568145372376573
109,100000.0,0.0216,0.1,2.9942438573223806,0.10198527529875948,3.3777600000000003,0.11354156087987886,0.9698068319540881,1.1280844717238834
110,100000.0,0.024,0.1,3.8958168369366364,0.13269325130513157,4.0407399999999996,0.03586550064180402,0.9671611508522866,1.0371996860040575
111,100000.0,0.0271,0.1,5.2771408828661945,0.17974176165154682,5.96028,0.11461527262709227,0.9698434030529527,1.1294525070103434
112,100000.0,0.0301,0.1,6.85977111946152,0.23364685023696763,8.08908,0.15197140843439294,0.9711157696255981,1.1792055243725068
113,100000.0,0.0339,0.1,9.232082827730586,0.31444884038570864,10.675830099999999,0.13523513007849502,0.9705457245534744,1.1563837001042496
114,100000.0,0.0382,0.1,12.441292463531411,0.4237559455495685,13.9519297,0.10827443005741275,0.9696274311395384,1.121421246297091
115,100000.0,0.0423,0.1,16.05012103981323,0.5466742492669084,17.0808301,0.06034303099746711,0.9679948664048297,1.0642181487373235
116,100000.0,0.0478,0.1,21.782191781165157,0.7419111238985926,23.8079902,0.08508901431061755,0.9688377255843044,1.09300250586291
117,100000.0,0.0534,0.1,28.72753579495469,0.9784726249128547,32.6418809,0.1199178784162927,0.9700240121606211,1.1362576008253644
118,100000.0,0.0601,0.1,38.59570800589488,1.3145869521301072,42.7772109,0.09775071366574585,0.9692689886864478,1.1083411371405978
119,100000.0,0.067,0.1,50.63547382285238,1.7246667218096028,55.0309102,0.07987213660782987,0.9686600364133245,1.0868054753970506
120,100000.0,0.0755,0.1,68.24044978947774,2.3243000202777915,74.22867969999999,0.0806727256193168,0.9686873048305372,1.08775191149818
121,100000.0,0.0832,0.1,86.9774958614606,2.962492129201594,92.0409062,0.055012608497539965,0.9678133098476426,1.0582151772523376
122,100000.0,0.0937,0.1,117.04548137509288,3.9866210667254496,122.709773,0.04616006929543519,0.9675117884316724,1.0483939367702277
123,100000.0,0.1055,0.1,157.41427040258685,5.361599945743066,166.941766,0.057070772795186256,0.9678834118374964,1.0605249801879244
124,100000.0,0.118,0.1,208.22383302958022,7.092196209521448,218.543125,0.04721856141857486,0.9675478411433832,1.049558649556479
125,100000.0,0.1325,0.1,278.14708524690656,9.473813227697676,283.679438,0.019502128148933547,0.966603807119437,1.0198900259845702
126,100000.0,0.1487,0.1,371.04114177164763,12.637826040189932,376.580375,0.014709298721029667,0.966440561220988,1.0149288922568092
127,100000.0,0.1646,0.1,478.2332959573143,16.28883840772245,459.19875,-0.041451650200080604,0.964527694363884,0.9601982000872369
128,100000.0,0.1863,0.1,651.6292346797416,22.194781072695452,648.59,-0.004685910482340964,0.9657799517835682,0.995335944862518
129,100000.0,0.2075,0.1,852.9614946297359,29.05224724309724,791.547188,-0.07758767583384536,0.9632968852855085,0.9279987349764302
130,100000.0,0.2326,0.1,1134.5383605357029,38.64288032295,1030.923,-0.10050737109920221,0.9625162302878586,0.9086717874512608
131,100000.0,0.2621,0.1,1528.8649272092912,52.07381827460482,1388.10925,-0.10140100803253865,0.9624857926171123,0.9079345240352794
132,100000.0,0.2925,0.1,2011.0851336668863,68.49845262425374,1789.935,-0.12355204723461266,0.9617313183862801,0.8900344247169412
133,110000.0,0.0167,0.1,1.8366717000662678,0.06255785363193667,2.47203,0.25701884683184767,0.9746937320210771,1.3459291608352262
134,110000.0,0.0189,0.1,2.502062335100721,0.08522135411111584,2.6853800000000003,0.06826507417917738,0.9682646947131819,1.0732666258260508
135,110000.0,0.0211,0.1,3.2943040176702465,0.11220545759434336,3.82319,0.13833630615526651,0.9706513519876482,1.1605455900526707
136,110000.0,0.0239,0.1,4.497331308298717,0.15318110128703258,5.48583,0.18019127309837943,0.9720769507463715,1.2197967247548012
137,110000.0,0.0266,0.1,5.87598327168748,0.2001385993156376,6.77279,0.132413189883714,0.9704496080174289,1.1526224100455909
138,110000.0,0.0299,0.1,7.869787555654042,0.2680484585259734,8.769260000000001,0.10257107718849234,0.9694331724083933,1.1142943742744025
139,110000.0,0.0338,0.1,10.690079789175979,0.36410886427926464,12.2996396,0.13086235557861564,0.9703967859123884,1.1505657434338095
140,110000.0,0.0374,0.1,13.76540782620832,0.4688559027423275,14.960809600000001,0.07990221156157763,0.9686610607796033,1.0868409994737478
141,110000.0,0.0422,0.1,18.612161447958037,0.6339384831776542,21.730669900000002,0.14350723960157183,0.9708274762768517,1.1675521921922776
142,110000.0,0.0478,0.1,25.409025987288455,0.8654427073632784,28.789089800000003,0.11740780400468052,0.9699385179116264,1.1330261071165229
143,110000.0,0.053,0.1,32.887224542313774,1.1201534706526322,35.3948086,0.07084609740441494,0.9683526055102716,1.0762479684006137
144,110000.0,0.0596,0.1,44.09216786663057,1.5017988155509419,46.5528594,0.05285801055153735,0.967739923284907,1.0558079054042546
145,110000.0,0.0666,0.1,58.18949195096023,1.9819599334239137,61.889558599999994,0.059784990113659696,0.9679758592845431,1.0635865089208552
146,110000.0,0.0748,0.1,77.77181203802905,2.648942450624121,83.20939999999999,0.06534824144833318,0.9681653460952234,1.069917208040775
147,110000.0,0.0831,0.1,101.15527235007592,3.4453934916873936,110.866719,0.08759568910778431,0.9689231040409214,1.0960053433133463
148,110000.0,0.0933,0.1,135.08264895299104,4.600975003377358,145.681312,0.07275238602332848,0.9684175345470711,1.0784605804606135
149,110000.0,0.1041,0.1,177.59742252361707,6.04904706880429,185.702297,0.0436444492465428,0.9674261052958095,1.0456362167942224
150,110000.0,0.117,0.1,237.7842942553272,8.09903864444659,241.952266,0.017226421614389004,0.9665262955444006,1.0175283727536577
151,110000.0,0.1311,0.1,315.963044941296,10.761841606110362,321.92096899999996,0.018507412167686265,0.9665699266514374,1.0188563952465102
152,110000.0,0.1473,0.1,422.71275087676247,14.397783989783099,428.864688,0.014344704274737422,0.9664281429722582,1.0145534694907536
153,110000.0,0.1646,0.1,557.8613193311998,19.001004240649607,563.148688,0.009388938980889964,0.9662593474058673,1.0094779266559277
154,110000.0,0.1828,0.1,724.9535275745266,24.69223904649214,693.7404379999999,-0.04499246096207331,0.9644070927771229,0.9569447028157017
155,110000.0,0.2059,0.1,975.92744461718,33.240522099593925,950.354125,-0.026909253029422067,0.9650230148687007,0.9737958802590991
156,110000.0,0.2322,0.1,1317.7658015493826,44.883688321393315,1213.63338,-0.08580220622259299,0.963017094733013,0.9209780513146211
157,110000.0,0.2584,0.1,1721.196256663152,58.62470875567246,1532.2463799999998,-0.12331559671438239,0.961739371995989,0.8902217710899131
158,120000.0,0.0153,0.1,1.6986343965867297,0.0578562417834454,2.28463,0.2564947511909019,0.9746758810908351,1.344980417558235
159,120000.0,0.0188,0.1,2.841874667056046,0.0967955130225976,3.69662,0.23122347791873485,0.9738151303021145,1.30076813128054
160,120000.0,0.0213,0.1,3.88205520447981,0.13222452399314677,4.797890000000001,0.19088282464170517,0.9724411097392507,1.2359149335288526
161,120000.0,0.0237,0.1,5.068740990817394,0.1726435687936562,5.70316,0.11123991071311436,0.9697284367274184,1.1251630356200737
