,frequency,peak flux density,duty cycle,loss calculted by SE,loss calculted by iGSE,Measured loss,error for SE,error for iGSE,loss error percent by iGSE
638,350000.0,0.0521,0.1,6.965762527149866,204.51179444664996,388.949156,0.9820908146484064,0.47419401407146916,1.9018421751781331
639,350000.0,0.0582,0.1,9.185340591954855,269.67765262491076,503.20656199999996,0.9817463815347566,0.46408160586564295,1.865955733083675
640,360000.0,0.0102,0.1,0.12399931085884587,3.640566481422479,12.2275,0.9898589809152447,0.7022640375037842,3.3586805961094126
641,360000.0,0.0115,0.1,0.16732840341561517,4.912690019368524,15.6234199,0.9892898991074537,0.6855560401747556,3.180216915458515
642,360000.0,0.0129,0.1,0.2229510575336655,6.545747241923922,19.7242695,0.9886966126916048,0.6681374059544297,3.0132953154180533
643,360000.0,0.0144,0.1,0.29346445096338347,8.615990171772221,24.9195195,0.9882235108520698,0.6542473392485669,2.8922409384404286
644,360000.0,0.016,0.1,0.3818272003162439,11.210282521239828,31.6683594,0.987942943444167,0.6460100007188934,2.8249385633233413
645,360000.0,0.0179,0.1,0.5053726843989447,14.83752484353463,40.4480391,0.9875056320245956,0.6331707253631825,2.7260637826412815
646,360000.0,0.0201,0.1,0.6751164855479994,19.82112990240425,52.4083086,0.987118140165508,0.6217941308946526,2.6440626169168593
647,360000.0,0.0226,0.1,0.9048321537549161,26.565483206783988,66.60539999999999,0.9864150331091036,0.6011512098601015,2.5072158289592514
648,360000.0,0.0252,0.1,1.1877174943485298,34.87087524419001,84.9835312,0.9860241451775714,0.5896749081639713,2.4370920031369008
649,360000.0,0.0283,0.1,1.5870375250884776,46.59473974959294,109.474109,0.9855030788596008,0.5743766249826894,2.3494950200029048
650,360000.0,0.0312,0.1,2.0250293831613906,59.45399248730642,136.496016,0.985164186893474,0.5644269024869824,2.2958259031829065
651,360000.0,0.0354,0.1,2.7762225125820863,81.50869996190647,180.566688,0.9846249463656216,0.5485950323134549,2.2153057045982676
652,360000.0,0.0395,0.1,3.6505070098162635,107.1773171002814,230.17720300000002,0.9841404493484254,0.5343704080882354,2.1476298271642
653,360000.0,0.0444,0.1,4.88907228509563,143.54106134212444,302.21009399999997,0.983822273371532,0.5250288981342746,2.1053912460609037
654,360000.0,0.05,0.1,6.57811084406355,193.13050761419683,397.781375,0.9834629993823528,0.5144807682003794,2.0596506471914826
655,360000.0,0.0556,0.1,8.57590905405272,251.7850045590365,508.433375,0.9831326787820475,0.5047826973218733,2.019315550147414
656,370000.0,0.0105,0.1,0.13934692333632578,4.091165788534586,12.82696,0.9891364030653931,0.6810494623406804,3.1352823774453995
657,370000.0,0.0117,0.1,0.18260143962304057,5.361099799238992,16.551839800000003,0.9889679067807893,0.6761024838314957,3.087396321618474
658,370000.0,0.0132,0.1,0.24681984332455917,7.246524535771125,21.164470700000003,0.9883380101102854,0.6576089882667784,2.920637416671332
659,370000.0,0.0148,0.1,0.32848087943750737,9.644057464397251,27.082789100000003,0.9878712314959649,0.6439045687359707,2.8082359732903837
660,370000.0,0.0164,0.1,0.4245073152518339,12.463352355108853,34.382378900000006,0.9876533466027321,0.6375075619008768,2.758678236831387
661,370000.0,0.0185,0.1,0.5736020426900087,16.84070948321517,43.4960703,0.986812554818544,0.6128222764249309,2.5827932215891343
662,370000.0,0.0205,0.1,0.7412859572900296,21.7638371581864,55.5940586,0.9866660938964072,0.6085222466886703,2.5544235695169433
663,370000.0,0.0231,0.1,0.998936139987598,29.328335803899893,72.35778119999999,0.9861944890594905,0.5946761313363781,2.4671628722410603
664,370000.0,0.0259,0.1,1.329436958330592,39.031697806547406,93.0450938,0.9857119069470959,0.5805077278932529,2.3838341406812202
665,370000.0,0.029,0.1,1.763294917505799,51.769581049056924,120.159727,0.985325408424856,0.5691602973677119,2.321048858520537
666,370000.0,0.0322,0.1,2.290275967980048,67.24151823494407,149.69517199999999,0.9847004019075508,0.5508103745994956,2.2262312917587637
667,370000.0,0.036,0.1,3.026336283733105,88.85193280318488,193.436719,0.9843549027331615,0.5406666673084707,2.177068217845975
668,370000.0,0.0407,0.1,4.111980348721399,120.72597602468946,251.18856200000002,0.9836299060913395,0.5193810774525257,2.0806504968626625
669,370000.0,0.0454,0.1,5.40280395325039,158.6240023566797,322.55481199999997,0.9832499663553295,0.5082262100722288,2.0334552602872025
670,370000.0,0.0506,0.1,7.083878415196701,207.97962616255572,420.024,0.9831345865588712,0.5048387088296009,2.0195439704834914
671,380000.0,0.0108,0.1,0.15609056447473788,4.582751897225617,14.575330099999999,0.9892907698553779,0.6855816049596285,3.1804754930817563
672,380000.0,0.012,0.1,0.20308975425649686,5.9626279125710635,17.9446309,0.9886824223140473,0.6677207825672767,3.009517139610065
673,380000.0,0.0135,0.1,0.2725694925703575,8.002523172403482,23.523269499999998,0.9884127717632807,0.659803958271894,2.939481585147976
674,380000.0,0.0151,0.1,0.3605766794054049,10.586376359141598,29.9682598,0.9879680474671604,0.6467470440461947,2.8308326459716
675,380000.0,0.0168,0.1,0.47070094782207333,13.819577556890792,37.6100195,0.9874846928004897,0.6325559587415053,2.7215028350303436
676,380000.0,0.0189,0.1,0.6317340772307553,18.54744103664169,48.38725,0.9869442037472526,0.6166874323992025,2.6088369767240565
677,380000.0,0.021,0.1,0.8219505063101563,24.132113653981015,61.0297891,0.9865319785889582,0.6045846788944415,2.5289864773172104
678,380000.0,0.0236,0.1,1.100236861253052,32.302481448973246,78.06035159999999,0.985905304822467,0.5861858064065747,2.4165435006381277
679,380000.0,0.0265,0.1,1.4697053242472358,43.14991675327478,100.704789,0.9854058050382566,0.5715207073888534,2.333835070315801
680,380000.0,0.0297,0.1,1.9539686292853506,57.36767928996765,129.592891,0.9849222544986256,0.557323871338223,2.258987858737785
681,380000.0,0.033,0.1,2.5423125996234712,74.64120543398155,167.62878099999998,0.9848336748352094,0.5547232104850685,2.2457941297352684
682,380000.0,0.0369,0.1,3.3606454235265906,98.66710548709439,209.768516,0.9839792668241664,0.5296381584398757,2.126022801261132
683,380000.0,0.0415,0.1,4.5069753253836975,132.3228588009491,276.4355,0.9836961051479145,0.5213246533062899,2.0890986070353645
684,380000.0,0.0468,0.1,6.085350750380846,178.66328301416684,363.854906,0.9832753368168662,0.508971075920667,2.036539908265028
685,380000.0,0.052,0.1,7.917662368755488,232.45916474264848,461.89943800000003,0.9828584715256669,0.49673209010778563,1.9870132395569815
686,390000.0,0.0102,0.1,0.1411209069911498,4.143249186318105,14.8950098,0.9905256250995451,0.7218364242823053,3.5950069933487248
687,390000.0,0.0114,0.1,0.18632284613158007,5.47035869515462,18.7834102,0.9900804569485694,0.7087664786687872,3.43367066891563
688,390000.0,0.0128,0.1,0.24885040741804296,7.306141024975104,23.9049102,0.989589987775062,0.6943665145006441,3.2718927978920935
689,390000.0,0.0142,0.1,0.3225174013588464,9.468972310653252,29.8971309,0.9892124296997727,0.6832815716556517,3.1573786382671805
690,390000.0,0.016,0.1,0.43454919587301727,12.758177654916704,38.8869805,0.9888253294473964,0.6719164745918829,3.048004311572967
691,390000.0,0.0179,0.1,0.5751536125238347,16.886262906790588,49.19475,0.9883086383704799,0.6567466466078069,2.9133000162053015
692,390000.0,0.02,0.1,0.7588213561437575,22.278668933162372,61.9863281,0.987758246384274,0.6405873744090614,2.782317394542892
693,390000.0,0.0224,0.1,1.0071542955062969,29.569617318395967,79.3252734,0.9873034878754506,0.627235860010336,2.68266148140679
694,390000.0,0.0252,0.1,1.351715335277311,39.68578138016538,101.542297,0.9866881548358385,0.6091699463902676,2.558656865724458
695,390000.0,0.0282,0.1,1.7902708169924355,52.56158186581198,129.975641,0.9862261051130924,0.5956043650839777,2.472825900328183
696,390000.0,0.0316,0.1,2.37916564331405,69.85128090478561,166.10090599999998,0.9856763837079007,0.5794647808556468,2.3779221203747487
697,390000.0,0.0351,0.1,3.0930906508483558,90.81181233578164,208.059734,0.9851336412318572,0.5635300949880978,2.2911087076501433
698,390000.0,0.0397,0.1,4.207313306975869,123.5249107122471,274.604281,0.9846786317691242,0.5501712126904275,2.223068038799836
699,390000.0,0.0444,0.1,5.564146368550311,163.36094633729004,351.93225,0.9841897229692638,0.5358170604220271,2.154323036751809
700,390000.0,0.0492,0.1,7.190740723253882,211.11705760589072,447.164938,0.9839192653265362,0.5278765402534965,2.1180900447881332
701,400000.0,0.0105,0.1,0.15805526176273324,4.6404345653249575,15.9134902,0.9900678443398461,0.7083961778966026,3.429310332034737
702,400000.0,0.0117,0.1,0.20711701160572318,6.080866457738025,20.1034,0.9896974137904173,0.6975204961480135,3.3060091254623787
703,400000.0,0.0132,0.1,0.27995720329427853,8.21942318458636,25.6501309,0.9890855448502106,0.679556286997882,3.120672865232311
704,400000.0,0.0145,0.1,0.3540001080711404,10.393291050873536,31.1338203,0.9886297246961645,0.6661736031516333,2.995568982683619
705,400000.0,0.0164,0.1,0.48150051128421895,14.136648099315321,40.91480859999999,0.9882316323170037,0.6544857819690417,2.8942369020264156
706,400000.0,0.0184,0.1,0.6418621061960488,18.844795614812654,52.590019500000004,0.987794982540441,0.6416659321677443,2.790691954157489
707,400000.0,0.0206,0.1,0.8510928486551219,24.987720302085634,66.9550781,0.9872885989710297,0.62679872817465,2.6795192714883838
708,400000.0,0.023,0.1,1.120836670523494,32.90728299693538,84.8594766,0.9867918502985029,0.6122144006137391,2.5787445474578643
709,400000.0,0.0259,0.1,1.5079235437358027,44.27198725419965,109.205703,0.9861918974713637,0.5946000434226439,2.466699820203818
710,400000.0,0.0286,0.1,1.9318236360060448,56.71751180350683,136.363656,0.9858332953759611,0.5840716400013004,2.404260195200747
711,400000.0,0.0322,0.1,2.597762182048966,76.26918134601645,178.79093799999998,0.985470392341423,0.5734169628551506,2.3442094807451115
712,400000.0,0.036,0.1,3.432643951190846,100.7809513198719,224.525297,0.9847115492238238,0.5511376550150074,2.227854510793135
713,400000.0,0.0404,0.1,4.578632406086822,134.42667989767554,292.189844,0.984329939934234,0.5399337702590528,2.1736000935410473
714,400000.0,0.0453,0.1,6.094504186253644,178.93202395794756,381.69231199999996,0.9840329396358037,0.5312139691250906,2.1331693654217254
715,400000.0,0.0507,0.1,8.07466912707276,237.06881569738104,491.93625,0.9835859440586605,0.5180903710645819,2.075077856836126
716,410000.0,0.0106,0.1,0.16843085688805454,4.945057579569399,16.724039100000002,0.9899288170829466,0.704314397377282,3.3819705495636074
717,410000.0,0.012,0.1,0.22962180916969255,6.741597643380257,21.620210899999996,0.9893792983689307,0.6881807640747734,3.206986243272679
718,410000.0,0.0134,0.1,0.3025072257693705,8.881482154184956,27.0718496,0.9888257643921984,0.6719292443843601,3.0481229517804906
719,410000.0,0.0149,0.1,0.3943269696301179,11.577270376853036,34.5015117,0.9885707335649843,0.6644416488900388,2.980107622689753
720,410000.0,0.0167,0.1,0.524315665474004,15.393682627657999,43.153400000000005,0.9878499570028316,0.643279958759727,2.8033188057590466
721,410000.0,0.0186,0.1,0.6862775351229058,20.148813521760424,55.2303516,0.9875742682195254,0.6351858545517494,2.741121780711903
722,410000.0,0.0209,0.1,0.9183156749896528,26.961353596052604,71.39192969999999,0.9871369820251594,0.6223473197972318,2.647935662638705
723,410000.0,0.0235,0.1,1.2308475882956988,36.13715626847252,91.3010938,0.9865188078579656,0.6041979918922666,2.52651573139015
724,410000.0,0.0264,0.1,1.6460896173166248,48.328483801351304,117.070117,0.9859392844263014,0.5871834329733239,2.422383401912696
725,410000.0,0.0294,0.1,2.1539114569935824,63.2379147913893,149.309641,0.9855741970674649,0.5764646250044275,2.3610778674873467
726,410000.0,0.0328,0.1,2.8311219823283515,83.12052480207541,187.802047,0.9849249673922439,0.557403520729061,2.2593943848067575
727,410000.0,0.0369,0.1,3.799686916521725,111.5571750550717,249.737578,0.9847852816266132,0.5533024066763725,2.2386509686778435
728,410000.0,0.0413,0.1,5.034646290441305,147.8150515825313,315.579844,0.9840463629532649,0.5316080719574368,2.13496420439835
729,410000.0,0.046,0.1,6.590284459003823,193.48791971755716,403.996188,0.9836872607842433,0.5210649865895339,2.0879659494490976
730,420000.0,0.0101,0.1,0.15520628212796714,4.556789747521158,16.736460899999997,0.9907264574598345,0.7277327760780561,3.6728622182106254
731,420000.0,0.0113,0.1,0.20545381375515614,6.032035683560248,21.0801895,0.9902537017632049,0.7138528719791514,3.494705702330657
732,420000.0,0.0127,0.1,0.2750654828503892,8.075804374440027,26.8051699,0.9897383421229354,0.6987221344028851,3.3191950494539633
733,420000.0,0.0141,0.1,0.357184683065945,10.48678880423492,32.7397402,0.9890901796750988,0.6796923634649087,3.1219986223789107
734,420000.0,0.0158,0.1,0.4746776399428426,13.93633152867931,41.456910199999996,0.9885500960478516,0.6638357402554493,2.9747362219883056
735,420000.0,0.0177,0.1,0.6303771375452324,18.507601870583333,54.7836,0.9884933239592646,0.662168936130825,2.9600593519939005
736,420000.0,0.0199,0.1,0.844711477674914,24.80036599233054,69.8795312,0.9879118897455494,0.6450982774719797,2.8176814496048204
737,420000.0,0.0223,0.1,1.1226615497357686,32.96086066641464,88.8004375,0.9873574772676569,0.6288209653650114,2.6941176809282443
738,420000.0,0.0249,0.1,1.4787639299516493,43.415873524062405,113.515383,0.9869730084956709,0.6175331274346983,2.614605529866543
739,420000.0,0.0276,0.1,1.9124615331644055,56.14904878442307,140.163969,0.9863555409652789,0.5994045460825737,2.4962839448650542
740,420000.0,0.0311,0.1,2.577078475843057,75.6619166200815,182.763625,0.9858993906700907,0.5860121694342542,2.4155299411420477
741,420000.0,0.0348,0.1,3.412611948438432,100.19282032727942,233.846844,0.9854066367111697,0.571545124948193,2.3339680751189587
742,420000.0,0.0389,0.1,4.507396195885723,132.33521537803068,301.70471899999995,0.9850602396580819,0.5613750563244233,2.2798521023912337
743,420000.0,0.0437,0.1,6.027876774636028,176.97587178420562,397.22821899999997,0.9848251546936648,0.554473062790623,2.2445331953745513
744,430000.0,0.0103,0.1,0.1693155101830438,4.97103062015415,17.6950801,0.9904314923003348,0.7190727257485457,3.559640133427961
745,430000.0,0.0115,0.1,0.22297806050353713,6.546540037515546,22.3490703,0.9900229379786086,0.707077746427978,3.4138751419721887
746,430000.0,0.013,0.1,0.30288660794991695,8.892620651976435,28.4990391,0.9893720413910406,0.6879677023224116,3.204796450376631
747,430000.0,0.0145,0.1,0.39788386867835857,11.681699404426976,36.7726719,0.9891799032237754,0.6823266082977513,3.147887188919138
748,430000.0,0.0161,0.1,0.5167960580127838,15.172910183947122,44.50044140000001,0.9883867206312074,0.6590391082290001,2.9328876834110105
749,430000.0,0.018,0.1,0.6828865532015885,20.049255749734495,58.2237812,0.9882713465335434,0.6556517743005242,2.9040370339318473
750,430000.0,0.0202,0.1,0.910868283057735,26.74270136924935,74.68496880000001,0.9878038607005787,0.6419265911342344,2.7927234339115072
751,430000.0,0.0227,0.1,1.2191315912546006,35.793179629982816,95.5910312,0.987246381005098,0.6255592268369334,2.6706493300731076
752,430000.0,0.0254,0.1,1.614293059902075,47.39495053938175,121.83467200000001,0.9867501341498085,0.610989632414476,2.570625575371458
753,430000.0,0.0284,0.1,2.1335688689919734,62.64066514934614,153.95318799999998,0.9861414440538122,0.5931187527643392,2.45771956017627
754,430000.0,0.0315,0.1,2.76379746586102,81.14390592950805,194.377094,0.9857812594633141,0.5825438879670253,2.395461393845901
755,430000.0,0.0357,0.1,3.7783529652992325,110.93081941487529,257.944,0.985352041662922,0.5699422377924074,2.3252690402953156
756,430000.0,0.0398,0.1,4.957408184770033,145.5473739910365,328.06943800000005,0.9848891496416377,0.556351926962985,2.254038867236479
757,430000.0,0.0443,0.1,6.478471874357947,190.20515028082727,419.81575,0.9845682972247756,0.5469318378816724,2.207173409238212
758,440000.0,0.0106,0.1,0.1887901814941049,5.542798601126853,19.5410508,0.9903387907115975,0.716351046939254,3.5254845442205496
759,440000.0,0.0118,0.1,0.2467947529542726,7.245787893281431,24.599700000000002,0.9899675706226387,0.7054521846493481,3.3950345169239324
760,440000.0,0.013,0.1,0.31435007920025054,9.229183241765519,30.2674297,0.9896142459959113,0.695078725440452,3.2795350257028724
761,440000.0,0.0146,0.1,0.42009411310709943,12.333782636595247,38.1574102,0.9889904972348701,0.6767657298556586,3.0937313656545347
762,440000.0,0.0165,0.1,0.570267577875944,16.74281102917146,49.3024297,0.9884332763852418,0.6604059651613589,2.9446924781089043
763,440000.0,0.0184,0.1,0.7487350722296648,21.98253997175583,63.9683203,0.988295220685517,0.6563527091431878,2.9099603768349525
764,440000.0,0.0207,0.1,1.00488741765633,29.503062758851183,81.5486484,0.987677448524624,0.6382151839704656,2.764073990099034
765,440000.0,0.0232,0.1,1.336048965898972,39.22582350742134,104.175383,0.987175003082072,0.6234636016896493,2.6557857473735513
766,440000.0,0.026,0.1,1.7760153264151792,52.14304678838022,133.732062,0.9867195996243954,0.6100931518697422,2.5647151487473385
767,440000.0,0.029,0.1,2.333044216411758,68.49717563038617,172.035953,0.9864386241612428,0.6018438330132878,2.511577322958741
768,440000.0,0.0322,0.1,3.0303014249260536,88.9683476446963,208.935406,0.985496467626334,0.5741825220149797,2.348424035415424
769,440000.0,0.0362,0.1,4.0600000813523645,119.19985771186668,277.799375,0.9853851360128064,0.570913873683601,2.330534451404335
770,440000.0,0.0407,0.1,5.440628153203825,159.73450461337254,363.56109399999997,0.9850351749871128,0.5606391683556422,2.276033565070847
771,440000.0,0.0455,0.1,7.187938663404313,211.03479033281775,462.297906,0.9844517170203139,0.5435090931759103,2.1906241396071304
772,450000.0,0.0107,0.1,0.2004184808309876,5.884200472706546,20.5675898,0.9902556165899912,0.713909090470749,3.4953924318862577
773,450000.0,0.0121,0.1,0.2724868977868734,8.000098225053291,25.9687402,0.9895071191098106,0.6919335260994566,3.2460526695379435
774,450000.0,0.0134,0.1,0.3516125920227812,10.323194605664991,33.12925,0.9893866419546841,0.6883963685967841,3.2092052184911712
775,450000.0,0.015,0.1,0.4660606063121005,13.683339124220863,41.6658086,0.988814315094989,0.6715930979383209,3.0450029939145042
776,450000.0,0.0168,0.1,0.618584252819283,18.161367842706813,51.8626602,0.9880726470560166,0.6498180430261304,2.8556582658958063
777,450000.0,0.0188,0.1,0.8192799968835435,24.05370864479579,67.8644375,0.9879276978184114,0.6455623956981034,2.8213710618251375
778,450000.0,0.0211,0.1,1.0930842640332705,32.092484268238145,86.3256719,0.9873376686219193,0.6282393920383939,2.6899030682219984
779,450000.0,0.0236,0.1,1.4459057282368537,42.45117084165094,110.201742,0.9868794657689091,0.6147867531744559,2.5959647240606993
780,450000.0,0.0262,0.1,1.877290569195308,55.11644439607312,137.33190599999998,0.9863302664044049,0.5986624958363781,2.49166845765879
781,450000.0,0.0294,0.1,2.5035514059372304,73.50319344394165,177.571531,0.985901166747629,0.5860643143075583,2.4158342335891523
782,450000.0,0.033,0.1,3.341048169007714,98.09173851581708,225.031719,0.9851529900591138,0.5640981682417087,2.2940945119829244
783,450000.0,0.0369,0.1,4.416482159047083,129.6660183243283,289.36375,0.9847372652619858,0.5518926668446608,2.2316082018977887
784,450000.0,0.0412,0.1,5.8165764090103815,170.77218385012733,377.654406,0.9845981502754918,0.547808310622153,2.211451522640456
785,450000.0,0.0464,0.1,7.827560472309484,229.8138117818782,491.789031,0.9840834992671695,0.5326983781753396,2.1399454940800893
786,460000.0,0.01,0.1,0.17537007659157067,5.14879008812023,21.0389805,0.9916645164155379,0.7552737839117143,4.086198920508161
787,460000.0,0.0113,0.1,0.2379885479116633,6.987241497461923,26.9571797,0.9911716080628545,0.7408022064911366,3.858057533833924
788,460000.0,0.0124,0.1,0.30015221009813736,8.81233990608266,32.4456309,0.9907490715460817,0.7283967159324783,3.6818406059898594
789,460000.0,0.014,0.1,0.4064550748681663,11.93334633491271,41.1203711,0.9901154813540054,0.7097947801615849,3.445837399330017
790,460000.0,0.0157,0.1,0.5411927914874608,15.889187794918781,54.0653594,0.9899900269323381,0.7061114922521207,3.4026509156930986
791,460000.0,0.0176,0.1,0.7199382339809468,21.13707717544587,68.8493594,0.989543283477799,0.6929952964029195,3.257279084923797
792,460000.0,0.0197,0.1,0.9540936773565482,28.01178037090335,87.3354219,0.9890755244939562,0.6792620936442358,3.117810462012541
793,460000.0,0.0221,0.1,1.271499722632288,37.330685463425404,110.91746099999999,0.988536523364592,0.663437252107444,2.971214153264637
794,460000.0,0.0245,0.1,1.645016292443194,48.29697144430009,139.40859400000002,0.9882000367033098,0.6535581483283586,2.8864872854559236
795,460000.0,0.0276,0.1,2.2153102680153465,65.04055749848852,177.43165599999998,0.9875145714245301,0.6334331823037906,2.7280156078631905
796,460000.0,0.0309,0.1,2.937445143527823,86.24212712535206,225.3535,0.9869651674212834,0.6173029168601684,2.6130327197571432
797,460000.0,0.0346,0.1,3.8965064695746006,114.39975552708617,293.85925,0.9867402286313104,0.6106988106480018,2.5687052270878636
798,460000.0,0.0387,0.1,5.154363280653952,151.3298909699943,380.085906,0.9864389518282902,0.6018534531769923,2.5116380086163117
799,470000.0,0.0103,0.1,0.19548705085583953,5.739415807786569,22.2773809,0.991224863832362,0.7423657729986307,3.8814718511554176
800,470000.0,0.0115,0.1,0.25744436174965796,7.558455831128893,27.7505605,0.9907229130831552,0.7276287147018564,3.6714589752197195
801,470000.0,0.0128,0.1,0.3364185899877709,9.877105235133806,35.5324609,0.9905320773887696,0.7220258607212369,3.5974569526309836
802,470000.0,0.0143,0.1,0.44371951423769457,13.027414261404148,44.0130781,0.9899184621164296,0.7040103800101146,3.378496854160535
803,470000.0,0.016,0.1,0.5874630838370916,17.247663694881158,54.265710899999995,0.9891743225308581,0.6821627615518594,3.1462644367367405
804,470000.0,0.0179,0.1,0.7775449088439467,22.828384394493046,72.16185159999999,0.9892249867263113,0.6836502405587797,3.16105819636574
805,470000.0,0.0201,0.1,1.0387054987722268,30.495947087996438,92.4597734,0.9887658658400711,0.6701706486337069,3.0318708624856336
806,470000.0,0.0225,0.1,1.37679857183878,40.42221442675889,116.967844,0.988229255795817,0.6544160083282472,2.893652553645578
807,470000.0,0.0251,0.1,1.8093097814983001,53.120557682217495,147.17004699999998,0.9877059916852624,0.6390531989011493,2.7704913769997233
808,470000.0,0.028,0.1,2.377596944593163,69.80522458444679,184.970391,0.9871460673692734,0.6226140615962326,2.649807261578713
809,470000.0,0.0316,0.1,3.2163722751173918,94.43130784733395,240.567625,0.98663007013052,0.6074646044024671,2.5475409637333732
810,470000.0,0.0351,0.1,4.1815209637760615,122.76765859947166,306.02025,0.9863358030595163,0.5988250496512186,2.49267806758772
811,470000.0,0.0394,0.1,5.581060127922762,163.85752704422868,395.3175,0.9858820818002675,0.5855039884542711,2.41256844974412
812,480000.0,0.0105,0.1,0.21220613422012985,6.230280910782434,23.52375,0.9909790686340346,0.7351493315996628,3.775712578110022
813,480000.0,0.0117,0.1,0.27807679335633045,8.164215156864172,29.633169900000002,0.9906160294597329,0.7244906574485583,3.629640979645854
814,480000.0,0.013,0.1,0.36180628737691434,10.622477120793915,36.418089800000004,0.9900652041509076,0.7083186630839183,3.4283989869660596
815,480000.0,0.0146,0.1,0.48351408658419076,14.19576580484227,45.9075117,0.9894676476968759,0.6907746623774803,3.233887648691742
816,480000.0,0.0163,0.1,0.6366634235016725,18.69216452490086,58.0594609,0.9890342863396847,0.6780513591558192,3.106085484249606
817,480000.0,0.0182,0.1,0.8385581193880003,24.619706037268188,75.9988828,0.98896617833719,0.6760517374701699,3.0869126822617767
818,480000.0,0.0205,0.1,1.1288762147156652,33.143320559638056,97.1460469,0.9883795970012275,0.6588299615139764,2.9310897417534103
819,480000.0,0.0229,0.1,1.4885513772844319,43.70322877185875,124.257977,0.988020476324957,0.6482863327812045,2.843221896685396
820,480000.0,0.0257,0.1,1.9857188368763175,58.29985174103442,160.31248399999998,0.9876134485142385,0.6363361711678398,2.749792310143455
821,480000.0,0.0284,0.1,2.5486060165479154,74.82597745045537,192.592109,0.986766820147611,0.6114795261395919,2.5738669318088263
822,480000.0,0.0322,0.1,3.487774238755766,102.3995528720088,254.105703,0.986274317350698,0.5970198556621581,2.4815118413418435
823,480000.0,0.0359,0.1,4.576777274847612,134.37221404168545,328.962281,0.9860872278094169,0.5915269871268753,2.448142150117048
824,480000.0,0.04,0.1,5.996379313503305,176.05111986054183,416.95428100000004,0.9856186167482872,0.5777687677452056,2.3683705126686423
825,490000.0,0.0106,0.1,0.22465292098865128,6.595713221631922,24.671919900000002,0.9908943883613756,0.7326631551834796,3.740599245443791
826,490000.0,0.0117,0.1,0.28749803252720735,8.440818690395117,30.57875,0.9905981103698743,0.7239645606705598,3.622723235933954
827,490000.0,0.0132,0.1,0.3886071188210424,11.409338015051748,39.29825,0.990111337812217,0.7096731275552538,3.44439352643912
828,490000.0,0.0149,0.1,0.5259529470356327,15.441752510729385,50.98812890000001,0.9896847960813162,0.6971500456309275,3.301965166490782
829,490000.0,0.0166,0.1,0.6889171284657465,20.226310848011465,61.2195703,0.9887467826858343,0.6696103754257898,3.0267294298020126
830,490000.0,0.0186,0.1,0.9153563410101422,26.874468822108934,81.7588125,0.988804187426155,0.6712957539334499,3.042248501400673
831,490000.0,0.0209,0.1,1.2248485971499077,35.96102846633838,104.023977,0.988225324271635,0.6543005804677283,2.8926863728987207
832,490000.0,0.0234,0.1,1.624306611856336,47.68894412170227,133.972109,0.9878757853109834,0.6440382667880352,2.8092907374527507
833,490000.0,0.0261,0.1,2.1337536281964002,62.64608960019278,166.921156,0.9872169970582017,0.6246965267830233,2.664510379902249
834,490000.0,0.029,0.1,2.7762312312250557,81.50895593751744,206.142047,0.9865324359021957,0.6045981054145764,2.529072353202793
835,490000.0,0.0326,0.1,3.71888856973298,109.1849703142865,265.42075,0.9859887044636375,0.5886343840325728,2.430927528175282
836,490000.0,0.0367,0.1,4.999674362165953,146.78829079661944,353.289875,0.985848237620266,0.5845103378730584,2.406798751335664
837,490000.0,0.0408,0.1,6.513946339054421,191.2466653201117,449.661156,0.9855136556668586,0.5746871554986803,2.351210439394329
838,500000.0,0.0108,0.1,0.2432035821636141,7.140352662077465,26.2422793,0.9907323758205862,0.7279065366064652,3.6752077301970245
839,500000.0,0.0121,0.1,0.3230614615904389,9.484945685257447,33.9995391,0.9904980634990301,0.7210272275350507,3.5845792088030457
840,500000.0,0.0134,0.1,0.41687317377486954,12.239217241913662,40.97175,0.9898253510339473,0.7012766786404373,3.3475792765317287
841,500000.0,0.015,0.1,0.5525631576703525,16.22301685993719,51.0702617,0.9891803343222275,0.682339265163053,3.1480126132469377
842,500000.0,0.0169,0.1,0.7443501957422987,21.853801882370355,67.25050780000001,0.9889316791784537,0.6750388569947667,3.0772909977852207
843,500000.0,0.0189,0.1,0.9843003071605295,28.898634041455562,86.9096797,0.9886744455789253,0.6674865890518802,3.0073974975885243
844,500000.0,0.0213,0.1,1.3268708914583411,38.95635918587686,110.348172,0.9879755969907835,0.646968694815562,2.8326099847648325
845,500000.0,0.0236,0.1,1.7142711142447031,50.33026325198172,139.119766,0.9876777314717112,0.6382234911753537,2.7641374594741914
846,500000.0,0.0264,0.1,2.268410618435291,66.5995609683602,175.556562,0.9870787477688513,0.6206375870566423,2.6360017911139475
847,500000.0,0.0298,0.1,3.070137401168885,90.13791478873861,228.548109,0.9865667783706367,0.6056063855302404,2.535538009012759
848,500000.0,0.0332,0.1,4.021405820291496,118.06674679197282,277.571375,0.9855121738677431,0.5746436505134118,2.350969960145219
849,500000.0,0.0372,0.1,5.343196104844613,156.8739415423675,372.651375,0.9856616761313585,0.5790329727285523,2.3754829599876963
850,500000.0,0.0417,0.1,7.1071361298041245,208.6624626690477,482.209625,0.9852613142472962,0.5672785198573179,2.310955304715329
851,50000.0,0.0716,0.4,0.6642238319649555,11.738652960361314,26.409449199999997,0.9748490085145374,0.5555131471518415,2.2497853279399718
