Frequency,Flux_Density,Power_Loss,Duty_1,Duty_2,Duty_3,Duty_4,Outlier_Factor
160000.0,0.1665,771616.0,0.4,0.0,0.6,0.0,0.29
160000.0,0.1868,1015127.38,0.4,0.0,0.6,0.0,-0.07
160000.0,0.2089,1297415.25,0.4,0.0,0.6,0.0,0.7
160000.0,0.2342,1684107.12,0.4,0.0,0.6,0.0,0.88
160000.0,0.263,2218117.5,0.4,0.0,0.6,0.0,0.36
160000.0,0.2941,2888601.25,0.4,0.0,0.6,0.0,0.37
170000.0,0.021,4609.72,0.4,0.0,0.6,0.0,0.98
170000.0,0.0245,6993.32,0.4,0.0,0.6,0.0,-1.02
170000.0,0.0273,9193.2,0.4,0.0,0.6,0.0,-0.72
170000.0,0.0304,11994.04,0.4,0.0,0.6,0.0,0.5
170000.0,0.0342,16507.9805,0.4,0.0,0.6,0.0,-1.29
170000.0,0.0384,21886.8906,0.4,0.0,0.6,0.0,-0.16
170000.0,0.0426,28560.6602,0.4,0.0,0.6,0.0,-0.06
170000.0,0.0481,39453.5781,0.4,0.0,0.6,0.0,-0.64
170000.0,0.0536,51873.8594,0.4,0.0,0.6,0.0,-0.15
170000.0,0.0599,68487.0312,0.4,0.0,0.6,0.0,0.22
170000.0,0.0676,93435.9297,0.4,0.0,0.6,0.0,0.32
170000.0,0.0754,124074.406,0.4,0.0,0.6,0.0,-0.53
170000.0,0.0847,164228.828,0.4,0.0,0.6,0.0,0.51
170000.0,0.0945,214034.047,0.4,0.0,0.6,0.0,0.34
170000.0,0.1062,283532.781,0.4,0.0,0.6,0.0,-0.04
170000.0,0.1192,373536.562,0.4,0.0,0.6,0.0,0.1
170000.0,0.1338,491388.156,0.4,0.0,0.6,0.0,0.51
170000.0,0.1485,636435.312,0.4,0.0,0.6,0.0,-0.18
170000.0,0.167,844198.812,0.4,0.0,0.6,0.0,-0.07
170000.0,0.1866,1101154.0,0.4,0.0,0.6,0.0,-0.67
170000.0,0.2088,1410311.88,0.4,0.0,0.6,0.0,0.05
170000.0,0.2345,1843121.0,0.4,0.0,0.6,0.0,-0.09
170000.0,0.263,2402111.5,0.4,0.0,0.6,0.0,0.42
170000.0,0.2939,3137625.75,0.4,0.0,0.6,0.0,-0.27
180000.0,0.0199,4318.5,0.4,0.0,0.6,0.0,-1.76
180000.0,0.0245,7381.18,0.4,0.0,0.6,0.0,-0.24
180000.0,0.027,9435.47,0.4,0.0,0.6,0.0,-0.21
180000.0,0.0303,12548.29,0.4,0.0,0.6,0.0,1.81
180000.0,0.0342,17735.6191,0.4,0.0,0.6,0.0,-2.02
180000.0,0.0382,23000.8105,0.4,0.0,0.6,0.0,0.89
180000.0,0.0427,30773.8594,0.4,0.0,0.6,0.0,0.55
180000.0,0.0479,41513.6797,0.4,0.0,0.6,0.0,0.41
180000.0,0.0535,55073.9688,0.4,0.0,0.6,0.0,0.33
180000.0,0.0601,74024.5469,0.4,0.0,0.6,0.0,0.68
180000.0,0.0671,98173.2266,0.4,0.0,0.6,0.0,0.78
180000.0,0.0756,132528.125,0.4,0.0,0.6,0.0,1.03
180000.0,0.0847,177769.812,0.4,0.0,0.6,0.0,-0.42
180000.0,0.0944,230510.875,0.4,0.0,0.6,0.0,0.02
180000.0,0.106,302975.844,0.4,0.0,0.6,0.0,0.38
180000.0,0.1191,400764.219,0.4,0.0,0.6,0.0,0.29
180000.0,0.1333,527736.625,0.4,0.0,0.6,0.0,-0.03
180000.0,0.1485,684620.562,0.4,0.0,0.6,0.0,0.34
180000.0,0.1665,899882.688,0.4,0.0,0.6,0.0,0.5
180000.0,0.1864,1185782.88,0.4,0.0,0.6,0.0,-0.83
180000.0,0.209,1518450.25,0.4,0.0,0.6,0.0,0.55
180000.0,0.2342,1980584.0,0.4,0.0,0.6,0.0,0.08
180000.0,0.262,2588908.0,0.4,0.0,0.6,0.0,-0.54
180000.0,0.2932,3359773.25,0.4,0.0,0.6,0.0,-0.06
190000.0,0.0189,3926.5,0.4,0.0,0.6,0.0,1.98
190000.0,0.0214,5486.2,0.4,0.0,0.6,0.0,0.53
190000.0,0.0245,7879.69,0.4,0.0,0.6,0.0,-0.82
190000.0,0.0269,9691.42,0.4,0.0,0.6,0.0,3.18
190000.0,0.0306,14066.29,0.4,0.0,0.6,0.0,-0.99
190000.0,0.0341,18368.5703,0.4,0.0,0.6,0.0,0.89
190000.0,0.0381,24370.7109,0.4,0.0,0.6,0.0,1.3
190000.0,0.0431,33912.1406,0.4,0.0,0.6,0.0,-0.33
190000.0,0.0481,44868.0586,0.4,0.0,0.6,0.0,0.11
190000.0,0.0536,59643.2383,0.4,0.0,0.6,0.0,-0.01
190000.0,0.0602,80363.7891,0.4,0.0,0.6,0.0,0.04
190000.0,0.0673,108096.133,0.4,0.0,0.6,0.0,-1.13
190000.0,0.0755,143191.891,0.4,0.0,0.6,0.0,0.05
190000.0,0.0847,190935.062,0.4,0.0,0.6,0.0,-0.28
190000.0,0.0947,250049.547,0.4,0.0,0.6,0.0,-0.41
190000.0,0.1064,330296.875,0.4,0.0,0.6,0.0,-0.27
190000.0,0.1195,432745.344,0.4,0.0,0.6,0.0,0.9
190000.0,0.1327,565123.688,0.4,0.0,0.6,0.0,-0.53
190000.0,0.149,751368.25,0.4,0.0,0.6,0.0,-0.86
190000.0,0.1663,973020.0,0.4,0.0,0.6,0.0,-0.56
190000.0,0.1867,1273769.25,0.4,0.0,0.6,0.0,-0.28
190000.0,0.2094,1644252.88,0.4,0.0,0.6,0.0,0.09
190000.0,0.235,2140346.75,0.4,0.0,0.6,0.0,0.36
190000.0,0.2622,2789919.5,0.4,0.0,0.6,0.0,-0.53
190000.0,0.2943,3627070.0,0.4,0.0,0.6,0.0,0.48
200000.0,0.0179,3716.66,0.4,0.0,0.6,0.0,1.31
200000.0,0.0215,5950.32,0.4,0.0,0.6,0.0,0.93
200000.0,0.0244,8251.51,0.4,0.0,0.6,0.0,0.05
200000.0,0.0274,10843.0596,0.4,0.0,0.6,0.0,3.01
200000.0,0.0302,14414.6201,0.4,0.0,0.6,0.0,0.7
200000.0,0.034,19560.1797,0.4,0.0,0.6,0.0,0.53
200000.0,0.0382,26294.5098,0.4,0.0,0.6,0.0,0.6
200000.0,0.0428,35402.5,0.4,0.0,0.6,0.0,0.29
200000.0,0.0481,47843.8516,0.4,0.0,0.6,0.0,0.89
200000.0,0.054,64566.6914,0.4,0.0,0.6,0.0,0.82
200000.0,0.0604,86196.5078,0.4,0.0,0.6,0.0,1.23
200000.0,0.0676,115909.594,0.4,0.0,0.6,0.0,0.33
200000.0,0.0761,155946.125,0.4,0.0,0.6,0.0,0.44
200000.0,0.0848,204062.844,0.4,0.0,0.6,0.0,0.43
200000.0,0.0948,266163.844,0.4,0.0,0.6,0.0,0.89
200000.0,0.1066,352181.312,0.4,0.0,0.6,0.0,1.19
200000.0,0.1192,460826.406,0.4,0.0,0.6,0.0,1.4
200000.0,0.1328,602288.0,0.4,0.0,0.6,0.0,0.94
200000.0,0.1494,797555.625,0.4,0.0,0.6,0.0,1.18
200000.0,0.167,1045681.0,0.4,0.0,0.6,0.0,0.45
200000.0,0.1871,1366100.88,0.4,0.0,0.6,0.0,0.31
200000.0,0.2099,1757896.38,0.4,0.0,0.6,0.0,1.16
200000.0,0.2348,2293253.75,0.4,0.0,0.6,0.0,0.17
200000.0,0.2628,2970957.75,0.4,0.0,0.6,0.0,0.89
210000.0,0.0171,3563.47,0.4,0.0,0.6,0.0,1.05
210000.0,0.0193,4826.97,0.4,0.0,0.6,0.0,1.48
210000.0,0.0216,6431.76,0.4,0.0,0.6,0.0,1.08
210000.0,0.0243,8547.16,0.4,0.0,0.6,0.0,2.88
210000.0,0.0272,11815.0098,0.4,0.0,0.6,0.0,-0.49
210000.0,0.0305,15773.8896,0.4,0.0,0.6,0.0,1.31
